variant,kind,device,dtype,n_cond,n_target,dim,median_s,min_s,first_call_s,value,rss_mb,rss_delta_mb,dev_mem_mb,status
fixed_mm_powchain,fixed,cuda,float64,4,250,1,0.0009380616247653961,0.0009265500120818615,0.0009805799927562475,0.5367018165496731,1254.91796875,531.8828125,24.12841796875,ok
fixed_mm_powchain,fixed,cuda,float32,8,250,1,0.0009341760305687785,0.0009233038872480392,0.0010056879837065935,0.17213177680969238,1254.91796875,531.8828125,20.7255859375,ok
fixed_mm_powchain,fixed,cuda,float64,8,250,1,0.0009316719369962811,0.0009220330975949764,0.0009895830880850554,0.17213176323769996,1254.91796875,531.8828125,24.12841796875,ok
fixed_mm_powchain,fixed,cuda,float32,16,250,1,0.0009326578583568335,0.0009214319288730621,0.0009819921106100082,0.1644299030303955,1254.91796875,531.8828125,20.7255859375,ok
fixed_mm_powchain,fixed,cuda,float64,16,250,1,0.000940840458497405,0.0009258890058845282,0.000991756096482277,0.1644306628156853,1254.91796875,531.8828125,24.12841796875,ok
fixed_mm_powchain,fixed,cuda,float32,32,250,1,0.0009360190015286207,0.0009242461528629065,0.0009816610254347324,0.04421639442443848,1254.91796875,531.8828125,20.7255859375,ok
fixed_mm_powchain,fixed,cuda,float64,32,250,1,0.0009408855112269521,0.0009296350181102753,0.0009885719045996666,0.04421654438268918,1254.91796875,531.8828125,24.12841796875,ok
fixed_mm_powchain,fixed,cuda,float32,100,100,2,0.0009512919932603836,0.0009377461392432451,0.0010079198982566595,0.0515751838684082,1254.91796875,531.8828125,17.34814453125,ok
fixed_mm_powchain,fixed,cuda,float64,100,100,2,0.0009457380510866642,0.0009357030503451824,0.001007170183584094,0.051574949389540325,1254.91796875,531.8828125,17.5205078125,ok
fixed_mm_powchain,fixed,cuda,float32,1,100,10,0.00091383489780128,0.0009045968763530254,0.0009936299175024033,2.838141441345215,1254.91796875,531.8828125,16.94921875,ok
fixed_mm_powchain,fixed,cuda,float64,1,100,10,0.0009152080165222287,0.0009065698832273483,0.0010357419960200787,2.838141622015934,1254.91796875,531.8828125,17.52783203125,ok
fixed_mm_powchain,fixed,cuda,float32,4,100,10,0.0009388074977323413,0.000928312074393034,0.0009966040961444378,0.7886528968811035,1254.91796875,531.8828125,16.955078125,ok
fixed_mm_powchain,fixed,cuda,float64,4,100,10,0.000942549086175859,0.000934230862185359,0.0010293920058757067,0.7886530540465078,1254.91796875,531.8828125,17.52783203125,ok
fixed_mm_powchain,fixed,cuda,float32,8,100,10,0.0009378663962706923,0.0009215720929205418,0.0009909560903906822,0.4830918312072754,1254.91796875,531.8828125,16.955078125,ok
fixed_mm_powchain,fixed,cuda,float64,8,100,10,0.0009394589578732848,0.0009288829751312733,0.0009963740594685078,0.48309188002154047,1254.91796875,531.8828125,17.5283203125,ok
fixed_mm_powchain,fixed,cuda,float32,100,250,1,0.0009383625583723187,0.0009270599111914635,0.0009888519998639822,0.013133049011230469,1254.91796875,531.8828125,20.330078125,ok
fixed_mm_powchain,fixed,cuda,float64,100,250,1,0.0009364095749333501,0.000921421917155385,0.001409539021551609,0.013133135432808363,1254.91796875,531.8828125,24.12890625,ok
fixed_mm_powchain,fixed,cuda,float32,1,250,2,0.0009176461026072502,0.0009078120347112417,0.000969212967902422,3.316560745239258,1254.91796875,531.8828125,20.7265625,ok
fixed_mm_powchain,fixed,cuda,float64,1,250,2,0.0009165045339614153,0.0009039361029863358,0.0009745808783918619,3.3165610962421646,1254.91796875,531.8828125,24.13134765625,ok
fixed_mm_powchain,fixed,cuda,float32,4,250,2,0.0009365995647385716,0.0009245169349014759,0.0009903740137815475,1.087282657623291,1254.91796875,531.8828125,20.728515625,ok
fixed_mm_powchain,fixed,cuda,float64,4,250,2,0.0009419625857844949,0.0009289931040257215,0.0010001689661294222,1.0872828958896679,1254.91796875,531.8828125,24.13134765625,ok
fixed_mm_powchain,fixed,cuda,float32,8,250,2,0.0009371604537591338,0.0009254280012100935,0.0009830831550061703,0.4653589725494385,1254.91796875,531.8828125,20.728515625,ok
fixed_mm_powchain,fixed,cuda,float64,8,250,2,0.00094076048117131,0.0009296538773924112,0.0009891230147331953,0.4653585922078074,1254.91796875,531.8828125,24.13134765625,ok
fixed_mm_powchain,fixed,cuda,float32,16,100,10,0.0009351770859211683,0.0009260592050850391,0.000990936066955328,0.23735713958740234,1255.41796875,532.3828125,17.35302734375,ok
fixed_mm_powchain,fixed,cuda,float64,16,100,10,0.0009431594517081976,0.0009317768272012472,0.0009879108984023333,0.2373571054023067,1255.41796875,532.3828125,17.52880859375,ok
fixed_mm_powchain,fixed,cuda,float32,16,250,2,0.0009367300663143396,0.0009227539412677288,0.000987719977274537,0.3192441463470459,1255.41796875,532.3828125,20.3310546875,ok
fixed_mm_powchain,fixed,cuda,float64,16,250,2,0.0009412770159542561,0.0009321179240942001,0.0009785371366888285,0.3192441319760113,1255.41796875,532.3828125,24.13134765625,ok
fixed_mm_powchain,fixed,cuda,float32,32,250,2,0.0009502144530415535,0.0009382669813930988,0.0009925169870257378,0.1352066993713379,1255.41796875,532.3828125,20.728515625,ok
fixed_mm_powchain,fixed,cuda,float64,32,250,2,0.0009431738872081041,0.0009349628817290068,0.0009963337797671556,0.1352067961803658,1255.41796875,532.3828125,24.13134765625,ok
fixed_mm_powchain,fixed,cuda,float32,32,100,10,0.0009485975606366992,0.0009412108920514584,0.0009994280990213156,0.11553120613098145,1255.41796875,532.3828125,17.353515625,ok
fixed_mm_powchain,fixed,cuda,float64,32,100,10,0.0009483169997110963,0.00093638407997787,0.0009961531031876802,0.11553161862834394,1255.41796875,532.3828125,17.52978515625,ok
fixed_mm_powchain,fixed,cuda,float32,100,250,2,0.0009524085326120257,0.0009422830771654844,0.0010690020862966776,0.030039310455322266,1255.41796875,532.3828125,20.33154296875,ok
fixed_mm_powchain,fixed,cuda,float64,100,250,2,0.00098306848667562,0.0009676411282271147,0.001027971040457487,0.030039659260520324,1255.41796875,532.3828125,24.1328125,ok
fixed_mm_powchain,fixed,cuda,float32,100,100,10,0.0009508815128356218,0.0009414318483322859,0.0010225330479443073,0.04308438301086426,1255.41796875,532.3828125,17.35595703125,ok
fixed_mm_powchain,fixed,cuda,float64,100,100,10,0.0009451875230297446,0.0009343309793621302,0.0009866191539913416,0.04308409900639232,1255.41796875,532.3828125,17.53515625,ok
fixed_mm_powchain,fixed,cuda,float32,1,250,10,0.0009187730029225349,0.0009043759200721979,0.0009682821109890938,4.038843154907227,1255.41796875,532.3828125,20.3388671875,ok
fixed_mm_powchain,fixed,cuda,float64,1,250,10,0.0009122480405494571,0.0009005009196698666,0.000987980980426073,4.038843504800983,1255.41796875,532.3828125,24.15478515625,ok
fixed_mm_powchain,fixed,cuda,float32,4,250,10,0.0009342461125925183,0.0009237348567694426,0.000985276885330677,0.7580327987670898,1255.41796875,532.3828125,20.751953125,ok
fixed_mm_powchain,fixed,cuda,float64,4,250,10,0.0009367449674755335,0.0009205199312418699,0.0035335810389369726,0.7580334950883554,1260.93359375,537.8984375,24.15478515625,ok
fixed_mm_powchain,fixed,cuda,float32,8,250,10,0.0009365039877593517,0.0009270799346268177,0.0009798891842365265,0.516211986541748,1260.93359375,537.8984375,20.751953125,ok
fixed_mm_powchain,fixed,cuda,float64,8,250,10,0.0009394839871674776,0.000924175838008523,0.0010839840397238731,0.5162125402658986,1260.93359375,537.8984375,24.1552734375,ok
fixed_mm_powchain,fixed,cuda,float32,16,250,10,0.0009363290155306458,0.0009252170566469431,0.000985126942396164,0.2605001926422119,1260.93359375,537.8984375,20.75244140625,ok
fixed_mm_powchain,fixed,cuda,float64,16,250,10,0.0009388079633936286,0.0009254978504031897,0.0009921269956976175,0.2605003293646271,1260.93359375,537.8984375,24.15576171875,ok
fixed_mm_powchain,fixed,cuda,float32,32,250,10,0.0009481665911152959,0.0009378658141940832,0.000997255090624094,0.15153217315673828,1260.93359375,537.8984375,20.7529296875,ok
fixed_mm_powchain,fixed,cuda,float64,32,250,10,0.0009426235919818282,0.0009328089654445648,0.0010000281035900116,0.15153257743763993,1260.93359375,537.8984375,24.15673828125,ok
fixed_mm_powchain,fixed,cuda,float32,100,250,10,0.0009492529788985848,0.0009376159869134426,0.0010147010907530785,0.0485532283782959,1260.93359375,537.8984375,20.75537109375,ok
fixed_mm_powchain,fixed,cuda,float64,100,250,10,0.0009822124848142266,0.0009665591642260551,0.0010224420111626387,0.0485531861668016,1260.93359375,537.8984375,24.162109375,ok
fixed_mm_powchain,fixed,cuda,float32,1,2000,1,0.0009228340350091457,0.0009128591045737267,0.0019804779440164566,1.0326147079467773,1260.93359375,537.8984375,261.64990234375,ok
fixed_mm_powchain,fixed,cuda,float64,1,2000,1,0.0009217574261128902,0.0009034550748765469,0.005700065987184644,1.0326145723052829,1262.93359375,539.8984375,520.58203125,ok
fixed_mm_powchain,fixed,cuda,float32,4,2000,1,0.0009320225799456239,0.0009235050529241562,0.0024017959367483854,0.7472977638244629,1262.93359375,539.8984375,291.7001953125,ok
fixed_mm_powchain,fixed,cuda,float64,4,2000,1,0.0009362639393657446,0.0009207210969179869,0.00641589192673564,0.7472972344679505,1262.93359375,539.8984375,520.58203125,ok
fixed_mm_powchain,fixed,cuda,float32,8,2000,1,0.0009296996286138892,0.0009206610266119242,0.0024148959200829268,0.38326096534729004,1262.93359375,539.8984375,291.7001953125,ok
fixed_mm_powchain,fixed,cuda,float64,8,2000,1,0.0009365490404888988,0.0009227541740983725,0.006392587907612324,0.38326104978164244,1262.93359375,539.8984375,520.58203125,ok
fixed_mm_powchain,fixed,cuda,float32,16,2000,1,0.0009346716105937958,0.00091748614795506,0.002412492176517844,0.09622406959533691,1262.93359375,539.8984375,291.7001953125,ok
fixed_mm_powchain,fixed,cuda,float64,16,2000,1,0.0009424480376765132,0.0009311959147453308,0.00644703907892108,0.09622459358374336,1262.93359375,539.8984375,520.58203125,ok
fixed_mm_powchain,fixed,cuda,float32,32,2000,1,0.0009368290193378925,0.0009232948068529367,0.002415195107460022,0.026253700256347656,1262.93359375,539.8984375,291.7001953125,ok
fixed_mm_powchain,fixed,cuda,float64,32,2000,1,0.0009429040364921093,0.000929925125092268,0.006491424981504679,0.02625433781648079,1262.93359375,539.8984375,520.58203125,ok
fixed_mm_powchain,fixed,cuda,float32,100,2000,1,0.0009425180032849312,0.0009281320963054895,0.0024542738683521748,0.02313828468322754,1262.93359375,539.8984375,291.7001953125,ok
fixed_mm_powchain,fixed,cuda,float64,100,2000,1,0.0009461735608056188,0.0009343610145151615,0.006539927097037435,0.02313811798306853,1262.93359375,539.8984375,520.58251953125,ok
fixed_mm_powchain,fixed,cuda,float32,1,100,768,0.0009176514577120543,0.0009091640822589397,0.001036692876368761,3.110672950744629,1263.9921875,540.95703125,47.72119140625,ok
fixed_mm_powchain,fixed,cuda,float64,1,100,768,0.0009210959542542696,0.0009050178341567516,0.002293855883181095,3.1106728231556287,1264.9921875,541.95703125,18.42529296875,ok
fixed_mm_powchain,fixed,cuda,float32,1,2000,2,0.0009256330085918307,0.0009148528333753347,0.002436427865177393,1.6616740226745605,1264.9921875,541.95703125,261.82275390625,ok
fixed_mm_powchain,fixed,cuda,float64,1,2000,2,0.0009196994360536337,0.0009095340501517057,0.00639211805537343,1.661674052330374,1264.9921875,541.95703125,520.60498046875,ok
fixed_mm_powchain,fixed,cuda,float32,4,2000,2,0.0009335849899798632,0.0009225329849869013,0.0024386511649936438,0.22941827774047852,1264.9921875,541.95703125,291.72314453125,ok
fixed_mm_powchain,fixed,cuda,float64,4,2000,2,0.0014167295303195715,0.0014017170760780573,0.006985771004110575,0.229419246914619,1264.9921875,541.95703125,520.60498046875,ok
fixed_mm_powchain,fixed,cuda,float32,8,2000,2,0.000932082999497652,0.0009101950563490391,0.002446922939270735,0.39748644828796387,1264.9921875,541.95703125,291.72314453125,ok
fixed_mm_powchain,fixed,cuda,float64,8,2000,2,0.0014188620261847973,0.001407695934176445,0.006989907007664442,0.39748686754073015,1264.9921875,541.95703125,520.60498046875,ok
fixed_mm_powchain,fixed,cuda,float32,16,2000,2,0.000936138560064137,0.0009243760723620653,0.002450627973303199,0.27060699462890625,1264.9921875,541.95703125,291.72314453125,ok
fixed_mm_powchain,fixed,cuda,float64,16,2000,2,0.0014293333515524864,0.001412582816556096,0.007032391149550676,0.2706073336960295,1264.9921875,541.95703125,520.60498046875,ok
fixed_mm_powchain,fixed,cuda,float32,32,2000,2,0.0009479760192334652,0.0009352231863886118,0.002462417120113969,0.12169694900512695,1264.9921875,541.95703125,291.72314453125,ok
fixed_mm_powchain,fixed,cuda,float64,32,2000,2,0.0009482470341026783,0.0009329989552497864,0.006518746027722955,0.12169773548924967,1264.9921875,541.95703125,520.60498046875,ok
fixed_mm_powchain,fixed,cuda,float32,4,100,768,0.0009397040121257305,0.000923526007682085,0.0018378759268671274,0.8010131120681763,1264.9921875,541.95703125,47.73583984375,ok
fixed_mm_powchain,fixed,cuda,float64,4,100,768,0.0009325930150225759,0.0009191590361297131,0.002555103972554207,0.8010128332503759,1264.9921875,541.95703125,18.43408203125,ok
fixed_mm_powchain,fixed,cuda,float32,100,2000,2,0.00095501693431288,0.0009444460738450289,0.0024844591971486807,0.02187490463256836,1264.9921875,541.95703125,261.8232421875,ok
fixed_mm_powchain,fixed,cuda,float64,100,2000,2,0.000989092979580164,0.0009832140058279037,0.007472875993698835,0.021875040830104275,1265.51171875,542.4765625,520.6064453125,ok
fixed_mm_powchain,fixed,cuda,float32,8,100,768,0.0009435300016775727,0.0009322180412709713,0.0018179870676249266,0.4316328763961792,1266.01171875,542.9765625,47.74560546875,ok
fixed_mm_powchain,fixed,cuda,float64,8,100,768,0.0009312215261161327,0.0009151829872280359,0.0023697889409959316,0.4316329363647462,1266.01171875,542.9765625,18.44580078125,ok
fixed_mm_powchain,fixed,cuda,float32,16,100,768,0.0009397040121257305,0.0009221329819411039,0.002234857063740492,0.2287999391555786,1266.01171875,542.9765625,17.8818359375,ok
fixed_mm_powchain,fixed,cuda,float64,16,100,768,0.0009332044282928109,0.0009193189907819033,0.0026630850043147802,0.22879968429884245,1266.01171875,542.9765625,18.48828125,ok
fixed_mm_powchain,fixed,cuda,float32,32,100,768,0.0009500444866716862,0.000937015051022172,0.003105113049969077,0.12583386898040771,1266.01171875,542.9765625,17.9287109375,ok
fixed_mm_powchain,fixed,cuda,float64,32,100,768,0.0009507909417152405,0.0009375358931720257,0.0017976469825953245,0.12583352714845564,1266.01171875,542.9765625,18.58203125,ok
fixed_mm_powchain,fixed,cuda,float32,100,100,768,0.0009442709852010012,0.0009367039892822504,0.0011977541726082563,0.06115400791168213,1266.01171875,542.9765625,18.11474609375,ok
fixed_mm_powchain,fixed,cuda,float64,100,100,768,0.0010977095225825906,0.001088449964299798,0.002261966932564974,0.06115383437515587,1266.01171875,542.9765625,19.41455078125,ok
fixed_mm_powchain,fixed,cuda,float32,1,2000,10,0.0009243114618584514,0.0009124588686972857,0.0024252310395240784,2.7603864669799805,1266.01171875,542.9765625,261.8837890625,ok
fixed_mm_powchain,fixed,cuda,float64,1,2000,10,0.0009178514592349529,0.0009047170169651508,0.006522451061755419,2.7603869130672845,1266.01171875,542.9765625,520.7880859375,ok
fixed_mm_powchain,fixed,cuda,float32,4,2000,10,0.0009369801264256239,0.0009244161192327738,0.0024268529377877712,0.604684591293335,1266.01171875,542.9765625,291.90625,ok
fixed_mm_powchain,fixed,cuda,float64,4,2000,10,0.001420445041731,0.0014057131484150887,0.00714223412796855,0.6046846910990089,1266.01171875,542.9765625,520.7880859375,ok
fixed_mm_powchain,fixed,cuda,float32,8,2000,10,0.0009408609475940466,0.0009270908776670694,0.002428184961900115,0.313382625579834,1266.01171875,542.9765625,291.90625,ok
fixed_mm_powchain,fixed,cuda,float64,8,2000,10,0.001421391498297453,0.0014085068833082914,0.007151247002184391,0.31338268132779756,1266.01171875,542.9765625,520.78857421875,ok
fixed_mm_powchain,fixed,cuda,float32,16,2000,10,0.0009407208999618888,0.0009285621345043182,0.002437939867377281,0.16363883018493652,1266.01171875,542.9765625,291.90673828125,ok
fixed_mm_powchain,fixed,cuda,float64,16,2000,10,0.0014357881154865026,0.0014247321523725986,0.007178998086601496,0.1636390282098641,1266.01171875,542.9765625,520.7890625,ok
fixed_mm_powchain,fixed,cuda,float32,32,2000,10,0.0009502245811745524,0.0009381470736116171,0.002431439934298396,0.07873058319091797,1266.01171875,542.9765625,291.9072265625,ok
fixed_mm_powchain,fixed,cuda,float64,32,2000,10,0.0009530939860269427,0.000945226987823844,0.0066588339395821095,0.07873054577791017,1266.01171875,542.9765625,520.7900390625,ok
fixed_mm_powchain,fixed,cuda,float32,100,2000,10,0.0009598084725439548,0.0009493131656199694,0.0024727019481360912,0.029413223266601562,1266.01171875,542.9765625,291.90966796875,ok
fixed_mm_powchain,fixed,cuda,float64,100,2000,10,0.0009914460824802518,0.0009844861924648285,0.006832062033936381,0.029413426203337423,1266.01171875,542.9765625,520.79541015625,ok
fixed_mm_powchain,fixed,cuda,float32,1,250,768,0.0009252279996871948,0.000915012089535594,0.00198001810349524,3.135969638824463,1267.51171875,544.4765625,51.66455078125,ok
fixed_mm_powchain,fixed,cuda,float64,1,250,768,0.0009255979675799608,0.0009177958127111197,0.0021449129562824965,3.1359701644748137,1269.01171875,545.9765625,26.328125,ok
fixed_mm_powchain,fixed,cuda,float32,4,250,768,0.0009407654870301485,0.0009305858984589577,0.0019371840171515942,0.7958618402481079,1269.01171875,545.9765625,22.75830078125,ok
fixed_mm_powchain,fixed,cuda,float64,4,250,768,0.0009491784730926156,0.0009399999398738146,0.0023235799744725227,0.7958618729795479,1269.5625,546.52734375,26.345703125,ok
fixed_mm_powchain,fixed,cuda,float32,8,250,768,0.0009425734169781208,0.0009310960303992033,0.0014798128977417946,0.40098345279693604,1270.5625,547.52734375,22.77001953125,ok
fixed_mm_powchain,fixed,cuda,float64,8,250,768,0.0009434899548068643,0.0009310559835284948,0.001373654929921031,0.40098362510055785,1270.5625,547.52734375,26.369140625,ok
fixed_mm_powchain,fixed,cuda,float32,16,250,768,0.0009416569955646992,0.0009311458561569452,0.0015342938713729382,0.20413219928741455,1270.5625,547.52734375,22.79345703125,ok
fixed_mm_powchain,fixed,cuda,float64,16,250,768,0.0009467899799346924,0.0009327691514045,0.0012988841626793146,0.20413231838257428,1270.5625,547.52734375,26.416015625,ok
fixed_mm_powchain,fixed,cuda,float32,32,250,768,0.0009515965357422829,0.0009399899281561375,0.001221959013491869,0.10640442371368408,1271.5625,548.52734375,22.84033203125,ok
fixed_mm_powchain,fixed,cuda,float64,32,250,768,0.0009506704518571496,0.0009419519919902086,0.0014655720442533493,0.10640451238917303,1271.5625,548.52734375,26.509765625,ok
fixed_mm_powchain,fixed,cuda,float32,100,250,768,0.0009471098892390728,0.0009307658765465021,0.0019745700992643833,0.04360842704772949,1273.0625,550.02734375,23.03955078125,ok
fixed_mm_powchain,fixed,cuda,float64,100,250,768,0.0011404979741200805,0.0011318849865347147,0.00150478002615273,0.043608515431042605,1273.0625,550.02734375,26.908203125,ok
fixed_mm_powchain,fixed,cuda,float32,1,2000,768,0.0009260890074074268,0.0009134500287473202,0.0029367031529545784,3.048865795135498,1297.46484375,574.4296875,268.94921875,ok
fixed_mm_powchain,fixed,cuda,float64,1,2000,768,0.0009296145290136337,0.0009123780764639378,0.02201805217191577,3.048865871866971,1297.46484375,574.4296875,538.14208984375,ok
fixed_mm_powchain,fixed,cuda,float32,4,2000,768,0.0009448975324630737,0.0009327491279691458,0.004214535001665354,0.7538877725601196,1308.515625,585.48046875,309.26611328125,ok
fixed_mm_powchain,fixed,cuda,float64,4,2000,768,0.0009454174432903528,0.0009311370085924864,0.0223756639752537,0.7538876136700539,1308.515625,585.48046875,538.15966796875,ok
fixed_mm_powchain,fixed,cuda,float32,8,2000,768,0.0009463591268286109,0.0009380269329994917,0.002980927936732769,0.3836246728897095,1319.77734375,596.7421875,309.27783203125,ok
fixed_mm_powchain,fixed,cuda,float64,8,2000,768,0.0009505648631602526,0.000940720085054636,0.02248991490341723,0.38362505229258503,1319.77734375,596.7421875,538.18310546875,ok
fixed_mm_powchain,fixed,cuda,float32,16,2000,768,0.0009483370231464505,0.0009373251814395189,0.00303842406719923,0.19465863704681396,1319.77734375,596.7421875,309.30126953125,ok
fixed_mm_powchain,fixed,cuda,float64,16,2000,768,0.0009812358766794205,0.0009704339317977428,0.022584515158087015,0.19465889393489832,1319.77734375,596.7421875,538.22998046875,ok
fixed_mm_powchain,fixed,cuda,float32,32,2000,768,0.0009573055431246758,0.0009457380510866642,0.003008349100127816,0.09871876239776611,1319.77734375,596.7421875,309.34814453125,ok
fixed_mm_powchain,fixed,cuda,float64,32,2000,768,0.0014524075668305159,0.0014354470185935497,0.023039984051138163,0.098718656634593,1328.2734375,605.23828125,538.32373046875,ok
fixed_mm_powchain,fixed,cuda,float32,100,2000,768,0.0009675055043771863,0.0009514170233160257,0.0030846931040287018,0.03369545936584473,1340.21484375,617.1796875,309.54736328125,ok
fixed_mm_powchain,fixed,cuda,float64,100,2000,768,0.0023806090466678143,0.002375385956838727,0.024074544198811054,0.033695299403994294,1340.21484375,617.1796875,538.72216796875,ok
fixed_mm_chunked256,fixed,cuda,float32,1,100,1,0.0007965458789840341,0.0007855801377445459,0.04056560597382486,2.0376431941986084,1165.58984375,442.77734375,16.2998046875,ok
fixed_mm_chunked256,fixed,cuda,float64,1,100,1,0.0008038469823077321,0.0007915380410850048,0.004053384996950626,2.0376430351117714,1205.8046875,482.9921875,17.517578125,ok
fixed_mm_chunked256,fixed,cuda,float32,4,100,1,0.0008116334211081266,0.0007974870968610048,0.00107788504101336,0.3570058345794678,1205.8046875,482.9921875,16.94482421875,ok
fixed_mm_chunked256,fixed,cuda,float64,4,100,1,0.0008231955580413342,0.000801693880930543,0.0010152519680559635,0.357005741524397,1205.8046875,482.9921875,17.517578125,ok
fixed_mm_chunked256,fixed,cuda,float32,8,100,1,0.0008131654467433691,0.0008002908434718847,0.0008699649479240179,0.045539140701293945,1205.8046875,482.9921875,16.94482421875,ok
fixed_mm_chunked256,fixed,cuda,float64,8,100,1,0.0008277575252577662,0.0008090350311249495,0.0008594789542257786,0.045538795343057714,1206.3046875,483.4921875,17.517578125,ok
fixed_mm_chunked256,fixed,cuda,float32,16,100,1,0.0008173020323738456,0.0008069421164691448,0.000893270131200552,0.2781093120574951,1206.3046875,483.4921875,16.94482421875,ok
fixed_mm_chunked256,fixed,cuda,float64,16,100,1,0.0008251083781942725,0.0008052289485931396,0.0008726092055439949,0.27810919418358404,1206.3046875,483.4921875,17.517578125,ok
fixed_mm_chunked256,fixed,cuda,float32,32,100,1,0.0008187589701265097,0.0008096250239759684,0.004005693830549717,0.13926410675048828,1211.3046875,488.4921875,16.94482421875,ok
fixed_mm_chunked256,fixed,cuda,float64,32,100,1,0.0008308520773425698,0.0008184791076928377,0.0008784080855548382,0.1392639574948933,1211.3046875,488.4921875,17.517578125,ok
fixed_mm_chunked256,fixed,cuda,float32,1,100,2,0.0007985041011124849,0.000786361051723361,0.0008488739840686321,1.7986276149749756,1211.3046875,488.4921875,16.9453125,ok
fixed_mm_chunked256,fixed,cuda,float64,1,100,2,0.0008049334865063429,0.000792098930105567,0.0009114369750022888,1.798627761175374,1211.3046875,488.4921875,17.51904296875,ok
fixed_mm_chunked256,fixed,cuda,float32,4,100,2,0.0008166709449142218,0.0008003718685358763,0.0034655998460948467,0.6644930839538574,1216.8359375,494.0234375,16.9462890625,ok
fixed_mm_chunked256,fixed,cuda,float64,4,100,2,0.0008326600072905421,0.0008203319739550352,0.0009486121125519276,0.6644934227970571,1216.8359375,494.0234375,17.51904296875,ok
fixed_mm_chunked256,fixed,cuda,float32,8,100,2,0.0008159701246768236,0.0008036468643695116,0.0009457278065383434,0.4093151092529297,1216.8359375,494.0234375,16.9462890625,ok
fixed_mm_chunked256,fixed,cuda,float64,8,100,2,0.0008288745302706957,0.0008128602057695389,0.000863255001604557,0.40931500084879424,1216.8359375,494.0234375,17.51904296875,ok
fixed_mm_chunked256,fixed,cuda,float32,16,100,2,0.0008230756502598524,0.0008154038805514574,0.000870727002620697,0.21517014503479004,1216.8359375,494.0234375,16.9462890625,ok
fixed_mm_chunked256,fixed,cuda,float64,16,100,2,0.0008330855052918196,0.0008182679302990437,0.0009090129751712084,0.21517019933053216,1216.8359375,494.0234375,17.51904296875,ok
fixed_mm_chunked256,fixed,cuda,float32,32,100,2,0.0008370209252461791,0.0008198709692806005,0.000988011946901679,0.1315171718597412,1216.8359375,494.0234375,16.9462890625,ok
fixed_mm_chunked256,fixed,cuda,float64,32,100,2,0.0008324839873239398,0.0008195699192583561,0.000882904976606369,0.1315174799750798,1216.8359375,494.0234375,17.51904296875,ok
fixed_mm_chunked256,fixed,cuda,float32,100,100,1,0.0008196705020964146,0.0008034859783947468,0.0008447880391031504,0.023517131805419922,1216.8359375,494.0234375,16.94580078125,ok
fixed_mm_chunked256,fixed,cuda,float64,100,100,1,0.0008216535206884146,0.0008102669380605221,0.004202747019007802,0.023517210801413668,1221.8671875,499.0546875,17.63134765625,ok
fixed_mm_chunked256,fixed,cuda,float32,1,250,1,0.0008012179750949144,0.0007888139225542545,0.0010791171807795763,6.157979965209961,1222.8671875,500.0546875,20.3232421875,ok
fixed_mm_chunked256,fixed,cuda,float64,1,250,1,0.0008035064674913883,0.0007930709980428219,0.000864255940541625,6.157979615575565,1222.8671875,500.0546875,24.12841796875,ok
fixed_mm_chunked256,fixed,cuda,float32,4,250,1,0.0008170864311978221,0.0008023341652005911,0.0008775058668106794,0.5367021560668945,1222.8671875,500.0546875,20.7255859375,ok
fixed_mm_chunked256,fixed,cuda,float64,4,250,1,0.0008224949706345797,0.0008037169463932514,0.0008748320396989584,0.5367018165496731,1222.8671875,500.0546875,24.12841796875,ok
fixed_mm_chunked256,fixed,cuda,float32,8,250,1,0.0008183735189959407,0.0008035469800233841,0.0008585590403527021,0.17213177680969238,1222.8671875,500.0546875,20.7255859375,ok
fixed_mm_chunked256,fixed,cuda,float64,8,250,1,0.0008272114209830761,0.0008126900065690279,0.0008583669550716877,0.17213176323769996,1222.8671875,500.0546875,24.12841796875,ok
fixed_mm_chunked256,fixed,cuda,float32,16,250,1,0.0008198354626074433,0.0008084340952336788,0.0008661490865051746,0.1644303798675537,1222.8671875,500.0546875,20.7255859375,ok
fixed_mm_chunked256,fixed,cuda,float64,16,250,1,0.0008263755589723587,0.0008138620760291815,0.0008976259268820286,0.1644306628156853,1222.8671875,500.0546875,24.12841796875,ok
fixed_mm_chunked256,fixed,cuda,float32,32,250,1,0.0008233304833993316,0.0008112180512398481,0.0008774269372224808,0.04421639442443848,1222.8671875,500.0546875,20.7255859375,ok
fixed_mm_chunked256,fixed,cuda,float64,32,250,1,0.0008247230434790254,0.0008126199245452881,0.0008669309318065643,0.044216544382688294,1222.8671875,500.0546875,24.12841796875,ok
fixed_mm_chunked256,fixed,cuda,float32,100,100,2,0.0008370010182261467,0.0008245478384196758,0.000980470096692443,0.05157470703125,1222.8671875,500.0546875,17.34814453125,ok
fixed_mm_chunked256,fixed,cuda,float64,100,100,2,0.0008374364115297794,0.0008277620654553175,0.0008706860244274139,0.051574949389540325,1222.8671875,500.0546875,17.63330078125,ok
fixed_mm_chunked256,fixed,cuda,float32,1,100,10,0.0007960654329508543,0.0007848979439586401,0.0008566961623728275,2.838141441345215,1222.8671875,500.0546875,16.94921875,ok
fixed_mm_chunked256,fixed,cuda,float64,1,100,10,0.0008093301439657807,0.0007916779723018408,0.0009169450495392084,2.838141622015934,1222.8671875,500.0546875,17.52783203125,ok
