setting,d,m,n,candidate,D,feat_seeds,x_draws,loss_rel_err,grad_cos,grad_norm_rel_err,seed_loss_cv,seed_grad_cos,wall_ms,wall_ratio_vs_ref,cost_model,cost_ratio_vs_cachedYY,peak_mem_mb,rss_mb
synth_d16,16,250,8,subsample,64,6,4,0.1670177140113178,0.9782400185745382,0.02314841534012351,0.20995663569134262,0.9546316849980641,0.1587499864399433,0.06927271000092963,12096,0.27906976744186046,0.02048,451.578125
synth_d16,16,250,8,sliced_w2,32,6,4,6.694829645499483,0.6252910082138192,8.825179586211284,0.14711275056004397,0.5748327044822213,0.052999937906861305,0.02312724184123459,4864,0.11221853082318199,0.066048,451.578125
synth_d16,16,250,8,population_gmm,,1,4,0.00818068509669828,0.9957680938844335,0.005568824123061001,0.0,1.0,0.600416911765933,0.26200006400725007,21824,0.5035068290882244,0.182784,451.578125
synth_d16,16,250,32,reference,,1,4,0.0,0.9999999999999999,0.0,0.0,1.0,2.4194580037146807,1.0489551424627706,1670004,8.8125,13.360032,451.609375
synth_d16,16,250,32,exact_cachedYY,,1,4,2.8873891561725296e-14,0.9999999999999998,2.2134623789490944e-16,0.0,1.0,0.4124159459024668,0.17880278418713821,189504,1.0,1.344,451.640625
synth_d16,16,250,32,rff,16,6,4,0.2170669650107297,0.41427593813998104,2.109363541948158,0.21888150189976938,0.17073435369136963,0.08416688069701195,0.03649052068547193,23120,0.12200270178993583,0.045056,451.640625
synth_d16,16,250,32,rff,64,6,4,0.13183244567327615,0.6391993616328736,0.7537644613749234,0.1339527149885233,0.40728619896854673,0.18337508663535118,0.07950220248931057,92480,0.4880108071597433,0.167936,451.640625
synth_d16,16,250,32,rff,256,6,4,0.05697621612442175,0.8226458645735634,0.2523783960991642,0.06287003729036346,0.6981855072374443,0.4229999613016844,0.18339148023553786,369920,1.9520432286389733,0.659456,451.640625
synth_d16,16,250,32,rff,1024,6,4,0.026408875627287876,0.9352878368208223,0.07993224368746998,0.03130967369346689,0.8765325695775278,1.299374969676137,0.5633435481568801,1479680,7.808172914555893,2.625536,451.6875
synth_d16,16,250,32,nystrom,16,6,4,0.4124308470247189,0.7708039573391249,0.37460508799167624,0.04893434429314263,0.7494275627246566,0.20504184067249298,0.0888958158658774,51712,0.2728807835190814,0.022528,451.71875
synth_d16,16,250,32,nystrom,64,6,4,0.22328950624930635,0.9296742236552074,0.24597498784333818,0.005185729794619211,0.99601791124479,0.26129186153411865,0.11328299206643545,698368,3.685241472475515,0.114688,451.75
synth_d16,16,250,32,subsample,16,6,4,1.1021742430989263,0.8194339483020975,0.20278028694190164,1.757422343654043,0.682761927561408,0.19583292305469513,0.08490329296327932,32256,0.1702127659574468,0.02048,452.234375
synth_d16,16,250,32,subsample,64,6,4,0.3608856423861125,0.9625522342538482,0.03631364779707312,0.4564257200876489,0.923062391205245,0.22995797917246819,0.0996981987010976,64512,0.3404255319148936,0.08192,452.234375
synth_d16,16,250,32,sliced_w2,32,6,4,16.95422571144459,0.5291454898137727,10.336806196350464,0.17593931162316429,0.5039186008839623,0.06837490946054459,0.0296439172673991,21504,0.11347517730496454,0.072192,452.234375
synth_d16,16,250,32,population_gmm,,1,4,0.015417439163497764,0.9922639220272195,0.01141650315717677,0.0,1.0,0.8509161416441202,0.36891438545813976,103424,0.5457615670381628,0.761856,452.234375
clip_d768,768,120,8,reference,,1,4,0.0,1.0,0.0,0.0,1.0,1.3468749821186066,0.9280262686961763,12664832,16.0,101.318656,452.265625
clip_d768,768,120,8,exact_cachedYY,,1,4,2.662378602092376e-16,1.0,2.00323040152234e-16,0.0,1.0,0.5155410617589951,0.3552190472431938,791552,1.0,5.93664,452.265625
clip_d768,768,120,8,rff,16,6,4,0.27239852395776115,0.06287627140702448,15.688503804054957,0.3267168476283085,0.008426074351004405,0.08075009100139141,0.05563857569840795,246480,0.3113882600258732,0.059392,452.28125
clip_d768,768,120,8,rff,64,6,4,0.10851037207619982,0.11470553435481604,7.345127672552119,0.13223424731858086,0.019528236400050806,0.10912492871284485,0.07518945838300505,985920,1.2455530401034929,0.090112,452.28125
clip_d768,768,120,8,rff,256,6,4,0.06404396507849057,0.23013783985915684,3.3849186280785606,0.07041301935893045,0.05638329922337835,0.5442500114440918,0.37500014037222223,3943680,4.9822121604139715,0.212992,452.296875
clip_d768,768,120,8,rff,1024,6,4,0.03212578384962523,0.42871064973042444,1.3465762979281806,0.03422899011826225,0.1818919927654978,1.7051249742507935,1.174868334866198,15774720,19.928848641655886,0.704512,551.71875
clip_d768,768,120,8,orf,16,6,4,0.24775437529580532,0.047917741729319126,13.62979482497085,0.147890292037247,0.004990638939021407,0.0851659569889307,0.05868120377442457,246480,0.3113882600258732,0.059392,560.875
clip_d768,768,120,8,orf,64,6,4,0.08851487458668494,0.0946065395511854,5.912804896507265,0.09229535841456234,0.018738752205032475,0.10829092934727669,0.0746148146116093,985920,1.2455530401034929,0.090112,574.375
clip_d768,768,120,8,orf,256,6,4,0.05556207828420196,0.17572950422098202,2.371639880155775,0.04881523303880067,0.05320113851820594,0.6509169470518827,0.44849598784103833,3943680,4.9822121604139715,0.212992,601.375
clip_d768,768,120,8,orf,1024,6,4,0.025310244476160985,0.3521451502177318,0.9641179770631765,0.025672536551494037,0.22083476400061489,1.7324578948318958,1.1937013139000425,15774720,19.928848641655886,0.704512,618.0625
clip_d768,768,120,8,nystrom,16,6,4,0.8158021563913094,0.2267676235830758,0.7167093324328041,0.028419705682089447,0.947159809843943,0.2615409903228283,0.18020745249763895,109184,0.1379366106080207,0.007168,618.0625
clip_d768,768,120,8,nystrom,64,6,4,0.7737105095568431,0.25086672177493713,0.6817330283109894,0.012094415675213736,0.9629067125254018,0.41812495328485966,0.28809722164068013,559616,0.7069857697283312,0.053248,618.15625
clip_d768,768,120,8,subsample,16,6,4,0.10207906010439072,0.7210861874072299,0.2132459553993213,0.10472333619095142,0.9354596079740936,0.2630839589983225,0.1812705916023401,148416,0.1875,0.00512,618.15625
clip_d768,768,120,8,subsample,64,6,4,0.030706099359435086,0.7425059407337622,0.19502946001485466,0.04103048349471137,0.9897573308460704,0.4503750242292881,0.31031822462988656,445248,0.5625,0.02048,618.15625
clip_d768,768,120,8,sliced_w2,32,6,4,0.9993191891576924,0.11400774733465355,0.9963929284314557,0.23532643845479287,0.04613306513172081,0.059125013649463654,0.04073842526751336,197376,0.24935316946959896,0.032768,618.15625
clip_d768,768,120,32,reference,,1,4,0.0,1.0000000000000009,0.0,0.0,1.0,1.7249579541385174,0.821196620304311,17859392,4.75,142.875136,619.6875
clip_d768,768,120,32,exact_cachedYY,,1,4,1.0212294527361486e-15,1.000000000000001,3.450790173582011e-17,0.0,1.0,0.8211249951273203,0.39091101857187716,3759872,1.0,23.74656,619.6875
clip_d768,768,120,32,rff,16,6,4,0.17955642376802725,0.06566504232436883,14.879853155349942,0.21976289197804877,0.007618345672840489,0.10283314622938633,0.04895553073408412,985680,0.26215786069312996,0.237568,619.6875
clip_d768,768,120,32,rff,64,6,4,0.12388988316604822,0.12314975853368919,6.8059011052524685,0.13964398012575413,0.01998328282010726,0.2865409478545189,0.1364128658280497,3942720,1.0486314427725199,0.360448,619.6875
clip_d768,768,120,32,rff,256,6,4,0.07367143956798108,0.24628797099623376,3.097961520926203,0.0849272407935327,0.06224107718600213,0.6921661552041769,0.32951789113409036,15770880,4.194525771090079,0.851968,619.703125
clip_d768,768,120,32,rff,1024,6,4,0.039216260188004996,0.4560543053655796,1.2094525607392674,0.043520702815986696,0.20417205063258645,2.6952081825584173,1.2831013331214012,63083520,16.778103084360318,2.818048,622.703125
