commit,candidate,task,target,seed,config,hardware,dtype,wall_s,peak_mem_mb,score_calls,cond_calls,cond_samples,opt_loss,eval_metric,status,source
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1003,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5861,802.69,99,396,396,0.0598118,0.406733,"ok;abs_err=3.199;x_hat=[-3.979238748550415, 1.2274444103240967, 1.7663078308105469, -10.41248607635498, 2.324657917022705, -1.7271015644073486, 4.5677666664123535, 0.16628527641296387, -5.334150791168213]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1004,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.585,802.69,99,396,396,0.114275,0.635198,"ok;abs_err=3.458;x_hat=[-4.0298686027526855, 1.1288270950317383, 2.007296085357666, -10.446125030517578, 1.926427960395813, -1.8230143785476685, 4.4596052169799805, 0.5308351516723633, -4.80581521987915]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1005,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5817,802.69,99,396,396,0.0901835,0.417934,"ok;abs_err=6.28;x_hat=[-2.3808059692382812, 0.032875753939151764, 3.514150857925415, -9.200040817260742, 1.8092821836471558, -1.0578678846359253, 2.6270625591278076, 1.4360319375991821, -5.833441257476807]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1006,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5798,802.69,99,396,396,0.145384,0.461294,"ok;abs_err=3.945;x_hat=[-3.817843198776245, 0.7904536724090576, 1.6616287231445312, -9.873299598693848, 2.1574149131774902, -1.2230257987976074, 3.402280330657959, 0.9112033843994141, -5.377744674682617]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1007,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5808,802.69,99,396,396,0.123977,0.818099,"ok;abs_err=4.368;x_hat=[-4.077254295349121, 1.5665336847305298, 0.5975741744041443, -9.863919258117676, 1.4853415489196777, 1.0350686311721802, 3.095283031463623, 0.9854754209518433, -6.029038429260254]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1008,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5917,802.69,99,396,396,0.138656,0.872731,"ok;abs_err=3.386;x_hat=[-4.31263542175293, 1.2682918310165405, 1.5234888792037964, -9.755619049072266, 2.2036900520324707, -1.0643943548202515, 4.0610737800598145, 0.7015846371650696, -5.203611850738525]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1009,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5871,802.69,99,396,396,0.185278,0.650807,"ok;abs_err=4.4;x_hat=[-3.5565226078033447, 0.39051899313926697, 2.5022592544555664, -9.762797355651855, 2.085552930831909, -1.9932249784469604, 4.129014015197754, 0.5234941840171814, -5.089763164520264]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1010,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5767,802.69,99,396,396,0.092006,0.868096,"ok;abs_err=4.45;x_hat=[-3.70835018157959, 0.6750043630599976, 1.7905089855194092, -9.406373977661133, 1.6372261047363281, -0.5860482454299927, 3.2395479679107666, 0.9551305174827576, -5.515145778656006]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1011,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5728,802.69,99,396,396,0.592242,0.758913,"ok;abs_err=12.2;x_hat=[-1.6909692287445068, -0.03037448227405548, -3.5229763984680176, -4.199103832244873, 2.4464833736419678, 1.5271391868591309, -2.2633719444274902, -1.236241102218628, -8.46817684173584]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1012,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5818,802.69,99,396,396,0.0908773,0.491607,"ok;abs_err=2.807;x_hat=[-4.099796772003174, 1.4350718259811401, 1.263086199760437, -10.481826782226562, 2.0260133743286133, -1.1033027172088623, 4.237161159515381, 0.16961155831813812, -5.323370456695557]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1013,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5835,802.69,99,396,396,0.0712817,0.679775,"ok;abs_err=4.41;x_hat=[-3.5669138431549072, 0.8306876420974731, 2.1898531913757324, -9.270174980163574, 1.957607626914978, -1.0471588373184204, 3.2017195224761963, 0.33178824186325073, -5.89125919342041]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1014,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5839,802.69,99,396,396,0.578576,0.761589,"ok;abs_err=6.302;x_hat=[-3.861565113067627, -0.7571394443511963, 2.4933204650878906, -10.106120109558105, 3.012716054916382, -3.2812659740448, 5.389233112335205, 2.453528642654419, -3.5883748531341553]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1015,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5793,802.69,99,396,396,0.278344,0.569479,"ok;abs_err=5.084;x_hat=[-4.2118072509765625, 2.1565706729888916, -1.0277719497680664, -9.982844352722168, 5.152857780456543, 3.0473456382751465, 3.200054168701172, -0.6593424081802368, -5.238962650299072]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1016,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5842,802.69,99,396,396,0.221454,0.73116,"ok;abs_err=4.649;x_hat=[-3.8634562492370605, 0.933815062046051, 1.7957520484924316, -9.619853973388672, 1.114885926246643, -0.5920677781105042, 2.888258218765259, 0.997443675994873, -5.843997478485107]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1017,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5829,802.69,99,396,396,0.0817001,0.453553,"ok;abs_err=2.91;x_hat=[-3.92267107963562, 1.4694193601608276, 1.5028449296951294, -10.442973136901855, 2.184781789779663, -0.9845720529556274, 3.79789662361145, 0.4548031687736511, -5.069408416748047]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1018,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5831,802.69,99,396,396,0.176514,0.81975,"ok;abs_err=4.782;x_hat=[-3.3257601261138916, 1.107783317565918, 1.8848124742507935, -9.360893249511719, 2.1217803955078125, 0.4318230152130127, 3.0345232486724854, 1.3243979215621948, -5.854450225830078]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1019,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.584,802.69,99,396,396,0.218545,0.398733,"ok;abs_err=3.418;x_hat=[-4.1421990394592285, 0.8966471552848816, 1.5323857069015503, -10.194297790527344, 2.6282808780670166, -1.543023943901062, 4.39374303817749, 0.6447944045066833, -5.266071319580078]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1020,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5828,802.69,99,396,396,0.0743532,0.730255,"ok;abs_err=5.953;x_hat=[-2.5875251293182373, 0.4055868089199066, 3.657961368560791, -8.966837882995605, 1.9697102308273315, -0.9277880191802979, 2.5520339012145996, 1.1014797687530518, -5.429762363433838]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1021,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5806,802.69,99,396,396,0.115484,0.405376,"ok;abs_err=3.853;x_hat=[-3.6762661933898926, 0.645379900932312, 1.7700492143630981, -10.247180938720703, 2.086153268814087, -1.088060975074768, 3.713294506072998, 0.8810303211212158, -5.241369247436523]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1022,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.576,802.69,99,396,396,0.151352,0.859558,"ok;abs_err=5.239;x_hat=[-3.459481716156006, 0.6986042261123657, 2.3600645065307617, -9.15453052520752, 1.2268860340118408, -0.7271676063537598, 2.9829845428466797, 1.1258596181869507, -6.049415588378906]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1023,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5863,802.69,99,396,396,0.13931,0.92702,"ok;abs_err=5.197;x_hat=[-4.11052942276001, 0.9600557088851929, 1.099544882774353, -9.05949592590332, 1.8186851739883423, 0.5363306403160095, 3.705803394317627, 1.6933908462524414, -6.5993170738220215]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1024,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5887,802.69,99,396,396,0.0600135,0.498458,"ok;abs_err=5.923;x_hat=[-3.152249574661255, 0.058683618903160095, 2.639448881149292, -9.098549842834473, 1.1094415187835693, -0.7735112905502319, 2.411484718322754, 1.1010993719100952, -6.1837263107299805]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1025,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5879,802.69,99,396,396,0.101542,0.791162,"ok;abs_err=3.686;x_hat=[-3.971453905105591, 1.0500102043151855, 2.0997731685638428, -10.069573402404785, 1.695965051651001, -1.4725699424743652, 3.841557025909424, 0.6202932596206665, -4.819969177246094]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1026,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5847,802.69,99,396,396,0.182294,0.934196,"ok;abs_err=4.62;x_hat=[-4.160528182983398, 0.3829774558544159, 1.823457956314087, -9.461968421936035, 1.5966918468475342, -1.2622345685958862, 4.600505828857422, 1.18606698513031, -5.5408101081848145]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1027,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5919,802.69,99,396,396,0.592004,0.867225,"ok;abs_err=5.807;x_hat=[-5.324956893920898, 5.184552192687988, -0.029318179935216904, -10.46521282196045, 3.0429294109344482, 3.310049057006836, 3.1872878074645996, -4.101120471954346, -4.919561386108398]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1028,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5878,802.69,99,396,396,0.187307,0.942399,"ok;abs_err=5.952;x_hat=[-3.7792551517486572, 0.10489354282617569, 1.9524829387664795, -8.34356689453125, 1.9355597496032715, -0.303315669298172, 2.9092190265655518, 2.141289710998535, -5.760973930358887]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1029,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5789,802.69,99,396,396,0.119285,0.881045,"ok;abs_err=4.968;x_hat=[-3.645049810409546, 0.7514560222625732, 2.3493237495422363, -8.990438461303711, 1.593874454498291, -1.0060784816741943, 2.9515109062194824, 0.8668830990791321, -5.8710551261901855]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1030,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5787,802.69,99,396,396,0.102212,0.458366,"ok;abs_err=2.477;x_hat=[-4.734770774841309, 1.564015507698059, 1.4162139892578125, -10.21152400970459, 3.1591053009033203, -1.6412816047668457, 5.106557846069336, -0.8590369820594788, -4.959995746612549]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1031,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.6098,802.69,99,396,396,0.200732,0.43852,"ok;abs_err=5.265;x_hat=[-3.639615058898926, 1.1285910606384277, 0.19307982921600342, -10.164514541625977, 1.9026929140090942, 0.8977072834968567, 3.07435941696167, 1.9876177310943604, -6.7743425369262695]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1032,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5591,802.69,99,396,396,0.17515,0.402367,"ok;abs_err=3.951;x_hat=[-4.641407489776611, 1.971961259841919, -0.9574354290962219, -10.293973922729492, 3.621943712234497, 1.9390981197357178, 3.7657878398895264, 0.0033552125096321106, -5.692479133605957]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1033,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5525,802.69,99,396,396,0.255481,0.895672,"ok;abs_err=4.778;x_hat=[-3.7123515605926514, 0.520237147808075, 1.9010685682296753, -9.415543556213379, 2.0472705364227295, -0.6657776236534119, 3.7467780113220215, 1.7533828020095825, -5.390393257141113]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1034,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5504,802.69,99,396,396,0.146588,0.773608,"ok;abs_err=4.123;x_hat=[-3.616849660873413, 1.2316999435424805, 2.337853193283081, -9.900025367736816, 1.510383129119873, -1.4078807830810547, 3.6868183612823486, 0.641857922077179, -5.507115840911865]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1035,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.551,802.69,99,396,396,0.0846627,0.392144,"ok;abs_err=1.685;x_hat=[-4.394826889038086, 1.7637943029403687, 0.17581984400749207, -11.108306884765625, 3.3733761310577393, -0.892896294593811, 4.953344345092773, -0.334345281124115, -4.381542205810547]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1036,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5478,802.69,99,396,396,0.114591,0.900861,"ok;abs_err=5.37;x_hat=[-3.4103891849517822, 0.5170236229896545, 2.164462089538574, -9.065325736999512, 1.622986078262329, -0.27532362937927246, 2.947418212890625, 1.659908413887024, -5.790338516235352]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1037,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5486,802.69,99,396,396,0.102182,0.655383,"ok;abs_err=3.082;x_hat=[-3.8293380737304688, 0.9708539247512817, 1.640214204788208, -10.30318546295166, 2.6916956901550293, -0.8089026212692261, 3.5807623863220215, 0.1640874147415161, -5.184327125549316]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1038,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5505,802.69,99,396,396,0.186332,0.897449,"ok;abs_err=4.768;x_hat=[-3.7360332012176514, 0.8923489451408386, 2.184525489807129, -8.945831298828125, 1.9143257141113281, -0.46330171823501587, 2.673321485519409, 0.9475236535072327, -5.53471040725708]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1039,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5767,802.69,99,396,396,0.0584092,0.522693,"ok;abs_err=3.756;x_hat=[-4.235051155090332, 0.6458343267440796, 1.454634189605713, -10.005653381347656, 1.9165899753570557, -1.287705421447754, 4.305060386657715, 0.5588068962097168, -5.569140911102295]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1040,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5831,802.69,99,396,396,0.567446,0.707398,"ok;abs_err=6.89;x_hat=[-4.218029499053955, -1.384244680404663, 1.8193966150283813, -10.081123352050781, 3.1100313663482666, -3.2504162788391113, 5.741005897521973, 3.0445446968078613, -3.7111659049987793]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1041,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5834,802.69,99,396,396,0.74849,0.896413,"ok;abs_err=3.011;x_hat=[-3.9145965576171875, 1.0723466873168945, 1.0418647527694702, -10.863442420959473, 3.185908555984497, -1.7452778816223145, 4.585320472717285, 0.16788437962532043, -5.518853187561035]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1042,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5855,802.69,99,396,396,0.0561399,0.576437,"ok;abs_err=5.114;x_hat=[-3.6333677768707275, 0.5499263405799866, 1.1527550220489502, -9.52142333984375, 1.5556918382644653, 0.47810664772987366, 3.134061574935913, 1.3517810106277466, -6.432591438293457]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1043,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5948,802.69,99,396,396,0.0565577,0.534573,"ok;abs_err=4.161;x_hat=[-3.714431047439575, 1.2534124851226807, 0.9635462164878845, -9.983171463012695, 1.9994468688964844, 0.34735772013664246, 3.2436320781707764, 1.201255202293396, -5.9346418380737305]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1044,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5764,802.69,99,396,396,0.518606,0.872418,"ok;abs_err=8.25;x_hat=[-2.4320757389068604, -2.2865076065063477, 3.046604633331299, -9.338423728942871, 2.8903541564941406, -2.3156044483184814, 3.761193037033081, 3.7427563667297363, -3.0337791442871094]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1045,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5761,802.69,99,396,396,0.142313,0.445643,"ok;abs_err=4.621;x_hat=[-3.8047845363616943, 0.29259467124938965, 2.3717827796936035, -10.183101654052734, 1.561960220336914, -2.2389473915100098, 4.22462797164917, 0.5779462456703186, -5.609629154205322]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1046,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5819,802.69,99,396,396,0.108088,0.892858,"ok;abs_err=5.049;x_hat=[-3.2372283935546875, 0.5979791283607483, 2.180790662765503, -9.231006622314453, 1.72882878780365, -0.16524100303649902, 3.128079891204834, 1.3464350700378418, -5.657561302185059]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1047,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5759,802.69,99,396,396,0.775799,0.856757,"ok;abs_err=2.82;x_hat=[-4.104240894317627, 1.340695858001709, 0.9695752859115601, -10.957174301147461, 3.5086708068847656, -1.5822746753692627, 4.668416976928711, 0.483055055141449, -5.175881385803223]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1048,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5702,802.69,99,396,396,0.116743,0.839883,"ok;abs_err=4.922;x_hat=[-3.8821663856506348, 1.056787133216858, 0.7517276406288147, -9.695286750793457, 1.284374475479126, 0.770224928855896, 3.334723711013794, 1.4457428455352783, -6.334666728973389]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1049,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5754,802.69,99,396,396,0.0831456,0.798811,"ok;abs_err=3.817;x_hat=[-3.8465652465820312, 0.9497449994087219, 1.2989193201065063, -9.257390022277832, 2.5251426696777344, -0.5298137664794922, 3.4626779556274414, 0.3474839925765991, -5.745811462402344]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1050,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5714,802.69,99,396,396,0.056426,0.579945,"ok;abs_err=4.755;x_hat=[-3.7779977321624756, 1.0242105722427368, 1.4411920309066772, -9.706711769104004, 1.4884631633758545, 0.06662484258413315, 3.1739885807037354, 1.3345001935958862, -6.322157859802246]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1051,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5704,802.69,99,396,396,0.164024,0.850191,"ok;abs_err=11.05;x_hat=[2.462766170501709, -1.774829387664795, 2.922804594039917, -6.774628639221191, 1.5003278255462646, -1.3277804851531982, 2.7663967609405518, 3.177741527557373, -5.6783318519592285]",verification/heldout_runs
6af2081,A6:sqrtfloor_clip0.5,synthetic_10D,S_G_250_seed987654,1052,n=4;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=sqrtfloor_clip0.5;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.5669,802.69,99,396,396,0.127351,0.694872,"ok;abs_err=3.446;x_hat=[-4.038102149963379, 1.1412982940673828, 1.4816417694091797, -10.198090553283691, 2.0835397243499756, -1.4410001039505005, 4.198010444641113, 0.8223998546600342, -5.186254501342773]",verification/heldout_runs
